,id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
9452,150504,538,115,Lisa Simpson: But I'm going to give gifts that aren't expensive and come from the heart.,736000,True,9,131.0,Lisa Simpson,First Church of Springfield,But I'm going to give gifts that aren't expensive and come from the heart.,but im going to give gifts that arent expensive and come from the heart,14.0
9453,150506,538,117,"Lisa Simpson: Um, when a woman talks, she just wants to be heard.",747000,True,9,131.0,Lisa Simpson,First Church of Springfield,"Um, when a woman talks, she just wants to be heard.",um when a woman talks she just wants to be heard,11.0
9454,150533,538,144,"Lisa Simpson: Mr. Flanders, where's your store?",835000,True,9,4280.0,Lisa Simpson,TOWNE CENTRE AT SPRINGFIELDE GLENNE,"Mr. Flanders, where's your store?",mr flanders wheres your store,5.0
9455,150537,538,148,Lisa Simpson: No thanks.,852000,True,9,4280.0,Lisa Simpson,TOWNE CENTRE AT SPRINGFIELDE GLENNE,No thanks.,no thanks,2.0
9456,150540,538,151,"Lisa Simpson: If I have to give presents, I'll give presents with a purpose. One for Maggie... check.",860000,True,9,8.0,Lisa Simpson,Springfield Mall,"If I have to give presents, I'll give presents with a purpose. One for Maggie... check.",if i have to give presents ill give presents with a purpose one for maggie check,16.0
9457,150541,538,152,Lisa Simpson: All that's left is Bart.,866000,True,9,8.0,Lisa Simpson,Springfield Mall,All that's left is Bart.,all thats left is bart,5.0
9458,150542,538,153,"Lisa Simpson: No, no, no, no, no, no... (SEEING SOMETHING, IMPRESSED) ah, perfect!",868000,True,9,8.0,Lisa Simpson,Springfield Mall,"No, no, no, no, no, no... ah, perfect!",no no no no no no ah perfect,8.0
9459,150567,538,178,Lisa Simpson: (ECSTATIC GASP) An Angelica Button wizard robe... with wand pocket!,966000,True,9,25.0,Lisa Simpson,Simpson Living Room,An Angelica Button wizard robe... with wand pocket!,an angelica button wizard robe with wand pocket,8.0
9460,150569,538,180,Lisa Simpson: (BIGGER GASP) Professor Digglesby's wand! Now I have every wizarding stick from the Spells and Potions Department of Wagglepoofs Academy!,973000,True,9,25.0,Lisa Simpson,Simpson Living Room,Professor Digglesby's wand! Now I have every wizarding stick from the Spells and Potions Department of Wagglepoofs Academy!,professor digglesbys wand now i have every wizarding stick from the spells and potions department of wagglepoofs academy,18.0
9461,150571,538,182,"Lisa Simpson: I know this Christmas has been a little rocky even for the Simpsons. But I think these gifts born of thought and love will restore the balance of prajna (""PRA-NA"") and samsara, I mean holly and jolly.",982000,True,9,25.0,Lisa Simpson,Simpson Living Room,"I know this Christmas has been a little rocky even for the Simpsons. But I think these gifts born of thought and love will restore the balance of prajna and samsara, I mean holly and jolly.",i know this christmas has been a little rocky even for the simpsons but i think these gifts born of thought and love will restore the balance of prajna and samsara i mean holly and jolly,36.0
9462,150572,538,183,"Lisa Simpson: Now dad, I'd like to give you your present.",995000,True,9,25.0,Lisa Simpson,Simpson Living Room,"Now dad, I'd like to give you your present.",now dad id like to give you your present,9.0
9463,150574,538,185,"Lisa Simpson: Even better! They're bags of seeds, so that you can plant a garden and watch it grow.",1000000,True,9,25.0,Lisa Simpson,Simpson Living Room,"Even better! They're bags of seeds, so that you can plant a garden and watch it grow.",even better theyre bags of seeds so that you can plant a garden and watch it grow,17.0
9464,150576,538,187,"Lisa Simpson: Dad, stop!",1023000,True,9,25.0,Lisa Simpson,Simpson Living Room,"Dad, stop!",dad stop,2.0
9465,150578,538,189,"Lisa Simpson: Well, at least you're eating vegetables.",1027000,True,9,25.0,Lisa Simpson,Simpson Living Room,"Well, at least you're eating vegetables.",well at least youre eating vegetables,6.0
9466,150580,538,191,"Lisa Simpson: Okay Bart, open your present. It's the one I'm most excited about.",1032000,True,9,25.0,Lisa Simpson,Simpson Living Room,"Okay Bart, open your present. It's the one I'm most excited about.",okay bart open your present its the one im most excited about,12.0
9467,150583,538,194,Lisa Simpson: (STARTING TO LOSE IT) Nothing is easy to wrap. I have trouble with scissors! (EXITS SOBBING),1045000,True,9,25.0,Lisa Simpson,Simpson Living Room,Nothing is easy to wrap. I have trouble with scissors!,nothing is easy to wrap i have trouble with scissors,10.0
9468,150587,538,198,Lisa Simpson: (WAKING UP SOUNDS) What? (GASPS) N.C. Wyeth! (GASPS) These are book illustrations!,1065000,True,9,5.0,Lisa Simpson,Simpson Home,What? N.C. Wyeth! These are book illustrations!,what nc wyeth these are book illustrations,7.0
9469,150588,538,199,"Lisa Simpson: Stop it, stop it! Why in the world would you burn a book?",1074000,True,9,5.0,Lisa Simpson,Simpson Home,"Stop it, stop it! Why in the world would you burn a book?",stop it stop it why in the world would you burn a book,13.0
9470,150590,538,201,Lisa Simpson: Fahrenheit 451 by Ray Bradbury?,1080000,True,9,5.0,Lisa Simpson,Simpson Home,Fahrenheit 451 by Ray Bradbury?,fahrenheit 451 by ray bradbury,5.0
9471,150593,538,204,Lisa Simpson: How could you burn the present I gave you?,1087000,True,9,5.0,Lisa Simpson,Simpson Home,How could you burn the present I gave you?,how could you burn the present i gave you,9.0
9472,150608,538,219,"Lisa Simpson: Bart, you were right.",1122000,True,9,43.0,Lisa Simpson,Bart's Bedroom,"Bart, you were right.",bart you were right,4.0
9473,150610,538,221,"Lisa Simpson: No, about Christmas. So I went out this morning and I got you this.",1126000,True,9,43.0,Lisa Simpson,Bart's Bedroom,"No, about Christmas. So I went out this morning and I got you this.",no about christmas so i went out this morning and i got you this,14.0
9474,150611,538,222,"Lisa Simpson: It's a tablet with books on it, but also apps, like ""Worms With Friends.""",1132000,True,9,43.0,Lisa Simpson,Bart's Bedroom,"It's a tablet with books on it, but also apps, like ""Worms With Friends.""",its a tablet with books on it but also apps like worms with friends,14.0
9475,150614,538,225,Lisa Simpson: I sold the gift you gave me.,1141000,True,9,43.0,Lisa Simpson,Bart's Bedroom,I sold the gift you gave me.,i sold the gift you gave me,7.0
9476,150615,538,226,Lisa Simpson: Get the twist?,1146000,True,9,43.0,Lisa Simpson,Bart's Bedroom,Get the twist?,get the twist,3.0
9477,150619,538,230,"Lisa Simpson: (SWEETLY) Thanks, Bart. This'll make a lot of arctic loons very happy.",1155000,True,9,43.0,Lisa Simpson,Bart's Bedroom,"Thanks, Bart. This'll make a lot of arctic loons very happy.",thanks bart thisll make a lot of arctic loons very happy,11.0
9478,150665,539,33,"Lisa Simpson: If Bart's going, I'm going!",126000,True,9,5.0,Lisa Simpson,Simpson Home,"If Bart's going, I'm going!",if barts going im going,5.0
9479,150809,539,177,Lisa Simpson: (DISBELIEF) You like this?,866000,True,9,4282.0,Lisa Simpson,SWEDISH CONSULATE,You like this?,you like this,3.0
9480,150752,539,120,Lisa Simpson: They're gonna take Dad! We gotta do something!,591000,True,9,5.0,Lisa Simpson,Simpson Home,They're gonna take Dad! We gotta do something!,theyre gonna take dad we gotta do something,8.0
9481,150784,539,152,Lisa Simpson: It's almost like having Dad here. Only with less growling when I go near his food.,741000,True,9,5.0,Lisa Simpson,Simpson Home,It's almost like having Dad here. Only with less growling when I go near his food.,its almost like having dad here only with less growling when i go near his food,16.0
9482,150789,539,157,Lisa Simpson: I don't know. It wasn't like Dad was stealing for himself. He created this wonderful experience for the whole town. I just can't imagine anyone turning him in.,764000,True,9,5.0,Lisa Simpson,Simpson Home,I don't know. It wasn't like Dad was stealing for himself. He created this wonderful experience for the whole town. I just can't imagine anyone turning him in.,i dont know it wasnt like dad was stealing for himself he created this wonderful experience for the whole town i just cant imagine anyone turning him in,28.0
9483,150790,539,158,Lisa Simpson: Dad! Dad! You're back! You're back! (ETC.),778000,True,9,5.0,Lisa Simpson,Simpson Home,Dad! Dad! You're back! You're back!,dad dad youre back youre back,6.0
9484,150793,539,161,"Lisa Simpson: Wait, I know one place in Springfield that doesn't care about internet piracy laws.",791000,True,9,5.0,Lisa Simpson,Simpson Home,"Wait, I know one place in Springfield that doesn't care about internet piracy laws.",wait i know one place in springfield that doesnt care about internet piracy laws,14.0
9485,150795,539,163,Lisa Simpson: Thanks for taking us in. Our family always appreciates asylum.,800000,True,9,4282.0,Lisa Simpson,SWEDISH CONSULATE,Thanks for taking us in. Our family always appreciates asylum.,thanks for taking us in our family always appreciates asylum,10.0
9486,150799,539,167,Lisa Simpson: (TO MARGE) The people of Sweden believe all movies should be shared freely.,816000,True,9,4282.0,Lisa Simpson,SWEDISH CONSULATE,The people of Sweden believe all movies should be shared freely.,the people of sweden believe all movies should be shared freely,11.0
9487,150805,539,173,Lisa Simpson: They've found us!,850000,True,9,4282.0,Lisa Simpson,SWEDISH CONSULATE,They've found us!,theyve found us,3.0
9488,150859,539,227,Lisa Simpson: These people hate my dad. How can they want to make a movie about him?,1103000,True,9,4284.0,Lisa Simpson,FEDERAL COURTROOM,These people hate my dad. How can they want to make a movie about him?,these people hate my dad how can they want to make a movie about him,15.0
9489,150889,539,257,Lisa Simpson: And the worst one of all is--,1247000,True,9,328.0,Lisa Simpson,Movie Theater,And the worst one of all is--,and the worst one of all is--,7.0
9490,150887,539,255,"Lisa Simpson: Well, both groups claim their intentions are noble, but at the end of the day, they're both trying to steal as much money as they can.",1238000,True,9,328.0,Lisa Simpson,Movie Theater,"Well, both groups claim their intentions are noble, but at the end of the day, they're both trying to steal as much money as they can.",well both groups claim their intentions are noble but at the end of the day theyre both trying to steal as much money as they can,26.0
9491,150915,540,25,Lisa Simpson: They'll just reboot Radioactive Man in an overpriced new origin issue and get clueless fanboys like you to line up at midnight to buy them.,200000,True,9,5.0,Lisa Simpson,Simpson Home,They'll just reboot Radioactive Man in an overpriced new origin issue and get clueless fanboys like you to line up at midnight to buy them.,theyll just reboot radioactive man in an overpriced new origin issue and get clueless fanboys like you to line up at midnight to buy them,25.0
9492,151071,540,181,Lisa Simpson: We'll explain it!,1039000,True,9,216.0,Lisa Simpson,Springfield,We'll explain it!,well explain it,3.0
9493,151087,540,197,Lisa Simpson: They're giant polluters but the C.E.O. is a woman. It's very vexing.,1109000,True,9,5.0,Lisa Simpson,Simpson Home,They're giant polluters but the C.E.O. is a woman. It's very vexing.,theyre giant polluters but the ceo is a woman its very vexing,12.0
9494,151148,541,37,Lisa Simpson: How does this mean anything when everyone's forced to do it?,268000,True,9,5.0,Lisa Simpson,Simpson Home,How does this mean anything when everyone's forced to do it?,how does this mean anything when everyones forced to do it,11.0
9495,151150,541,39,Lisa Simpson: (CHASTENED) Not to.,275000,True,9,5.0,Lisa Simpson,Simpson Home,Not to.,not to,2.0
9496,151175,541,64,Lisa Simpson: Dad! Bart's on my side of the seat!,443000,True,9,2.0,Lisa Simpson,Car,Dad! Bart's on my side of the seat!,dad barts on my side of the seat,8.0
9497,151177,541,66,Lisa Simpson: (PUSHING NOISES),446000,False,9,2.0,Lisa Simpson,Car,,,
9498,151213,541,102,Lisa Simpson: So the rumors are true: Moms can want things.,573000,True,9,5.0,Lisa Simpson,Simpson Home,So the rumors are true: Moms can want things.,so the rumors are true moms can want things,9.0
9499,151362,541,251,"Lisa Simpson: Hi, Ralph... um, I just wanted to tell you there was a tooth in the valentine you gave me.",1218000,True,9,574.0,Lisa Simpson,Miss Hoover's Classroom,"Hi, Ralph... um, I just wanted to tell you there was a tooth in the valentine you gave me.",hi ralph um i just wanted to tell you there was a tooth in the valentine you gave me,19.0
9500,151364,541,253,"Lisa Simpson: I don't need a new Ralph, I like the old one. Happy Valentine's Day!",1226000,True,9,574.0,Lisa Simpson,Miss Hoover's Classroom,"I don't need a new Ralph, I like the old one. Happy Valentine's Day!",i dont need a new ralph i like the old one happy valentines day,14.0
9501,151433,542,67,"Lisa Simpson: (GASPS) No Bart, no. Do it and you'll always be known as the kid who ate the dead frog.",342000,True,9,3.0,Lisa Simpson,Springfield Elementary School,"No Bart, no. Do it and you'll always be known as the kid who ate the dead frog.",no bart no do it and youll always be known as the kid who ate the dead frog,18.0
9502,151447,542,81,Lisa Simpson: That's someone who eats plants.,406000,True,9,71.0,Lisa Simpson,School Bus,That's someone who eats plants.,thats someone who eats plants,5.0
9503,151488,542,122,"Lisa Simpson: (SHRUGS, MOUTH FULL) What? A rule's a rule.",579000,True,9,5.0,Lisa Simpson,Simpson Home,What? A rule's a rule.,what a rules a rule,5.0
9504,151499,542,133,Lisa Simpson: I saw him heading across the field after school with a kid a little bit older and undoubtedly wiser.,615000,True,9,5.0,Lisa Simpson,Simpson Home,I saw him heading across the field after school with a kid a little bit older and undoubtedly wiser.,i saw him heading across the field after school with a kid a little bit older and undoubtedly wiser,19.0
9505,151506,542,140,Lisa Simpson: That doesn't sound like you.,650000,True,9,5.0,Lisa Simpson,Simpson Home,That doesn't sound like you.,that doesnt sound like you,5.0
9506,151577,542,211,"Lisa Simpson: You know, Bart, just because Diggs is a little different doesn't mean he's not a good person.",961000,True,9,43.0,Lisa Simpson,Bart's Bedroom,"You know, Bart, just because Diggs is a little different doesn't mean he's not a good person.",you know bart just because diggs is a little different doesnt mean hes not a good person,17.0
9507,151579,542,213,Lisa Simpson: I have about eight of them.,969000,True,9,43.0,Lisa Simpson,Bart's Bedroom,I have about eight of them.,i have about eight of them,6.0
9508,151581,542,215,"Lisa Simpson: Oh, Bart... Diggs' problems don't have easy fixes.",973000,True,9,43.0,Lisa Simpson,Bart's Bedroom,"Oh, Bart... Diggs' problems don't have easy fixes.",oh bart diggs problems dont have easy fixes,8.0
9509,151583,542,217,Lisa Simpson: Well... sometimes it helps to know people feel for you. Want a hug?,979000,True,9,43.0,Lisa Simpson,Bart's Bedroom,Well... sometimes it helps to know people feel for you. Want a hug?,well sometimes it helps to know people feel for you want a hug,13.0
9510,151637,542,271,"Lisa Simpson: Pass the peas, please.",1219000,True,9,4294.0,Lisa Simpson,COMPETITION AREA,"Pass the peas, please.",pass the peas please,4.0
9511,151640,543,2,"Lisa Simpson: We do have them! They're my home screen! Miss Hoover! Once again, the lesson plan I prepared would've covered this topic much better, but I can see...",36000,True,9,4295.0,Lisa Simpson,HOOVER'S CLASS,"We do have them! They're my home screen! Miss Hoover! Once again, the lesson plan I prepared would've covered this topic much better, but I can see...",we do have them theyre my home screen miss hoover once again the lesson plan i prepared wouldve covered this topic much better but i can see,27.0
9512,151642,543,4,Lisa Simpson: Miss Hoover?,48000,True,9,4295.0,Lisa Simpson,HOOVER'S CLASS,Miss Hoover?,miss hoover,2.0
9513,151644,543,6,Lisa Simpson: (WORRIED NOISE),50000,False,9,4295.0,Lisa Simpson,HOOVER'S CLASS,,,
9514,151657,543,19,"Lisa Simpson: Bart, that's your sixth taco. You know, Whitman says, ""If anything is sacred, the human body is sacred"".",97000,True,9,77.0,Lisa Simpson,Springfield Elementary School Cafeteria,"Bart, that's your sixth taco. You know, Whitman says, ""If anything is sacred, the human body is sacred"".",bart thats your sixth taco you know whitman says if anything is sacred the human body is sacred,18.0
9515,151660,543,22,Lisa Simpson: Won't those vegetables go bad?,114000,True,9,77.0,Lisa Simpson,Springfield Elementary School Cafeteria,Won't those vegetables go bad?,wont those vegetables go bad,5.0
9516,151662,543,24,Lisa Simpson: Ew.,122000,True,9,77.0,Lisa Simpson,Springfield Elementary School Cafeteria,Ew.,ew,1.0
9517,151664,543,26,"Lisa Simpson: Overreactor dot org warns that over half of the vegetables sold in this country are ""Genetically Modified Organisms,"" whose effect on humans is... (DRAMATIC) unknown!",125000,True,9,1033.0,Lisa Simpson,Springfield Streets,"Overreactor dot org warns that over half of the vegetables sold in this country are ""Genetically Modified Organisms,"" whose effect on humans is... unknown!",overreactor dot org warns that over half of the vegetables sold in this country are genetically modified organisms whose effect on humans is unknown,24.0
9518,151665,543,27,"Lisa Simpson: Whoa! Mom, you made me over-swipe!",138000,True,9,1033.0,Lisa Simpson,Springfield Streets,"Whoa! Mom, you made me over-swipe!",whoa mom you made me over-swipe,6.0
9519,151764,543,126,Lisa Simpson: Mom... can I visit Bob?,596000,True,9,140.0,Lisa Simpson,Simpson Kitchen,Mom... can I visit Bob?,mom can i visit bob,5.0
9520,151694,543,56,Lisa Simpson: Our school cafeteria is serving G.M.O.s -- genetically-modified organisms.,273000,True,9,3.0,Lisa Simpson,Springfield Elementary School,Our school cafeteria is serving G.M.O.s -- genetically-modified organisms.,our school cafeteria is serving gmos -- genetically-modified organisms,9.0
9521,151703,543,65,Lisa Simpson: Um... that video seemed a little... unscientific.,338000,True,9,3.0,Lisa Simpson,Springfield Elementary School,Um... that video seemed a little... unscientific.,um that video seemed a little unscientific,7.0
9522,151705,543,67,Lisa Simpson: Oh my God! It's worse than I thought. Everybody wait here while I do some actual research. Nobody form any opinions while I'm gone.,345000,True,9,3.0,Lisa Simpson,Springfield Elementary School,Oh my God! It's worse than I thought. Everybody wait here while I do some actual research. Nobody form any opinions while I'm gone.,oh my god its worse than i thought everybody wait here while i do some actual research nobody form any opinions while im gone,24.0
9523,151708,543,70,Lisa Simpson: I say we do not categorically ban genetically modified organisms.,357000,True,9,4.0,Lisa Simpson,Auditorium,I say we do not categorically ban genetically modified organisms.,i say we do not categorically ban genetically modified organisms,10.0
9524,151725,543,87,"Lisa Simpson: Well, it's nice to see for once a corporation that does good work and cares about people.",425000,True,9,4299.0,Lisa Simpson,MONSARNO LAB,"Well, it's nice to see for once a corporation that does good work and cares about people.",well its nice to see for once a corporation that does good work and cares about people,17.0
9525,151757,543,119,Lisa Simpson: (FLATTERED NOISE),557000,False,9,4301.0,Lisa Simpson,SEMINAR ROOM,,,
9526,151766,543,128,"Lisa Simpson: You. He's tried to kill you. Me, I think he likes.",602000,True,9,140.0,Lisa Simpson,Simpson Kitchen,"You. He's tried to kill you. Me, I think he likes.",you hes tried to kill you me i think he likes,11.0
9527,151767,543,129,Lisa Simpson: And I refuse to concede a mind that thinks so much like mine can be all bad. Mom?,605000,True,9,140.0,Lisa Simpson,Simpson Kitchen,And I refuse to concede a mind that thinks so much like mine can be all bad. Mom?,and i refuse to concede a mind that thinks so much like mine can be all bad mom,18.0
9528,151772,543,134,Lisa Simpson: This is the pinnacle of conversation around here.,618000,True,9,140.0,Lisa Simpson,Simpson Kitchen,This is the pinnacle of conversation around here.,this is the pinnacle of conversation around here,8.0
9529,151799,543,161,Lisa Simpson: I SAY ENGINEERED PO-TAY-TO / YOU SAY ENGINEERED PO-TAH-TO... POTATO!,701000,True,9,4305.0,Lisa Simpson,BOB'S LAB,I SAY ENGINEERED PO-TAY-TO / YOU SAY ENGINEERED PO-TAH-TO... POTATO!,i say engineered po-tay-to you say engineered po-tah-to potato,9.0
9530,151801,543,163,Lisa Simpson: TOMATO!,706000,True,9,4305.0,Lisa Simpson,BOB'S LAB,TOMATO!,tomato,1.0
9531,151803,543,165,Lisa Simpson: LET'S SPLICE SOME D.N.A.!,708000,True,9,4305.0,Lisa Simpson,BOB'S LAB,LET'S SPLICE SOME D.N.A.!,lets splice some dna,4.0
9532,151805,543,167,"Lisa Simpson: Bob, there's one thing I've gotta know: are you plotting revenge?",720000,True,9,4305.0,Lisa Simpson,BOB'S LAB,"Bob, there's one thing I've gotta know: are you plotting revenge?",bob theres one thing ive gotta know are you plotting revenge,11.0
9533,151807,543,169,Lisa Simpson: Dad!,736000,True,9,4305.0,Lisa Simpson,BOB'S LAB,Dad!,dad,1.0
9534,151808,543,170,Lisa Simpson: You already ate all the chocolate bars.,736000,True,9,4305.0,Lisa Simpson,BOB'S LAB,You already ate all the chocolate bars.,you already ate all the chocolate bars,7.0
9535,151839,543,201,Lisa Simpson: (EXCITED NOISE) I like the Impressionists.,863000,True,9,372.0,Lisa Simpson,Museum,I like the Impressionists.,i like the impressionists,4.0
9536,151845,543,207,Lisa Simpson: Bob! You saved me! (PUZZLED) But how did you get the strength? Calder's work in this period was marked by heavy use of sheet metal painted to look deceptively airy.,891000,True,9,372.0,Lisa Simpson,Museum,Bob! You saved me! But how did you get the strength? Calder's work in this period was marked by heavy use of sheet metal painted to look deceptively airy.,bob you saved me but how did you get the strength calders work in this period was marked by heavy use of sheet metal painted to look deceptively airy,29.0
9537,151847,543,209,Lisa Simpson: Thank you. (LAUGHS) Answer the question.,901000,True,9,372.0,Lisa Simpson,Museum,Thank you. Answer the question.,thank you answer the question,5.0
9538,151848,543,210,"Lisa Simpson: Well... there is something I should have told you. You see, it occurred to me that if I can genetically modify fruits and vegetables, why can't I modify... me!",904000,True,9,372.0,Lisa Simpson,Museum,"Well... there is something I should have told you. You see, it occurred to me that if I can genetically modify fruits and vegetables, why can't I modify... me!",well there is something i should have told you you see it occurred to me that if i can genetically modify fruits and vegetables why cant i modify me,29.0
9539,151849,543,211,Lisa Simpson: You've been changing your DNA?!,914000,True,9,372.0,Lisa Simpson,Museum,You've been changing your DNA?!,youve been changing your dna,5.0
9540,151851,543,213,Lisa Simpson: So... how strong are you?,927000,True,9,372.0,Lisa Simpson,Museum,So... how strong are you?,so how strong are you,5.0
9541,151854,543,216,Lisa Simpson: But... but we sang Gershwin together!,947000,True,9,372.0,Lisa Simpson,Museum,But... but we sang Gershwin together!,but but we sang gershwin together,6.0
9542,151856,543,218,"Lisa Simpson: (STARTING TO CRY) Well, I thought it was because it was Tote Bag day.",955000,True,9,372.0,Lisa Simpson,Museum,"Well, I thought it was because it was Tote Bag day.",well i thought it was because it was tote bag day,11.0
9543,151860,543,222,Lisa Simpson: You're going to take DNA from these historical figures and add it to your own?,970000,True,9,372.0,Lisa Simpson,Museum,You're going to take DNA from these historical figures and add it to your own?,youre going to take dna from these historical figures and add it to your own,15.0
9544,151866,543,228,"Lisa Simpson: More for mom, but yes.",995000,True,9,372.0,Lisa Simpson,Museum,"More for mom, but yes.",more for mom but yes,5.0
9545,151882,543,244,"Lisa Simpson: Uh... Bob, you can't kill us without a little singing, right?",1091000,True,9,270.0,Lisa Simpson,Springfield Street,"Uh... Bob, you can't kill us without a little singing, right?",uh bob you cant kill us without a little singing right,11.0
9546,151897,543,259,"Lisa Simpson: To quote Whitman: ""This is what you shall do: love the earth and sun and animals, despise riches, stand up for the stupid and crazy...""",1150000,True,9,270.0,Lisa Simpson,Springfield Street,"To quote Whitman: ""This is what you shall do: love the earth and sun and animals, despise riches, stand up for the stupid and crazy...""",to quote whitman this is what you shall do love the earth and sun and animals despise riches stand up for the stupid and crazy,25.0
9547,151899,543,261,Lisa Simpson: What? No!,1164000,True,9,270.0,Lisa Simpson,Springfield Street,What? No!,what no,2.0
9548,151901,543,263,Lisa Simpson: How veiled?,1172000,True,9,270.0,Lisa Simpson,Springfield Street,How veiled?,how veiled,2.0
9549,151926,544,10,Lisa Simpson: Mom! Dad! The Retirement Home lost its license and Grampa has nowhere to live!,108000,True,9,5.0,Lisa Simpson,Simpson Home,Mom! Dad! The Retirement Home lost its license and Grampa has nowhere to live!,mom dad the retirement home lost its license and grampa has nowhere to live,14.0
9550,151984,544,68,Lisa Simpson: (HEARTY LAUGH),423000,False,9,778.0,Lisa Simpson,Simpson TV Room,,,
9551,151988,544,72,"Lisa Simpson: (SWEETLY) Dad, did it ever occur to you that we're learning how to take care of you when you're older by watching the way you treat Grampa?",433000,True,9,5.0,Lisa Simpson,Simpson Home,"Dad, did it ever occur to you that we're learning how to take care of you when you're older by watching the way you treat Grampa?",dad did it ever occur to you that were learning how to take care of you when youre older by watching the way you treat grampa,26.0
9552,151990,544,74,Lisa Simpson: Your Grampa's alive?,446000,True,9,5.0,Lisa Simpson,Simpson Home,Your Grampa's alive?,your grampas alive,3.0
9553,151992,544,76,"Lisa Simpson: O-kay. Well, can you please be nicer to our Grampa? For me? I love Grampa. You may not realize it, but he's a treasure.",449000,True,9,5.0,Lisa Simpson,Simpson Home,"O-kay. Well, can you please be nicer to our Grampa? For me? I love Grampa. You may not realize it, but he's a treasure.",o-kay well can you please be nicer to our grampa for me i love grampa you may not realize it but hes a treasure,24.0
9554,151994,544,78,Lisa Simpson: Please.,466000,True,9,5.0,Lisa Simpson,Simpson Home,Please.,please,1.0
9555,152178,545,14,"Lisa Simpson: I've never had a pet of my very own! My clock is ticking! I don't wanna be one of those girls who waits till she's sixteen to decide if she's ready, and then it's too late.",56000,True,9,5.0,Lisa Simpson,Simpson Home,"I've never had a pet of my very own! My clock is ticking! I don't wanna be one of those girls who waits till she's sixteen to decide if she's ready, and then it's too late.",ive never had a pet of my very own my clock is ticking i dont wanna be one of those girls who waits till shes sixteen to decide if shes ready and then its too late,36.0
9556,152180,545,16,"Lisa Simpson: ""I, Lisa Simpson, hereby promise to take full responsibility for this dog, cat, other.",71000,True,9,5.0,Lisa Simpson,Simpson Home,"""I, Lisa Simpson, hereby promise to take full responsibility for this dog, cat, other.",i lisa simpson hereby promise to take full responsibility for this dog cat other,14.0
9557,152182,545,18,"Lisa Simpson: ""This includes feeding; bathing; cleaning of droppings and barfings; and, when the time comes, burying or flushing.""",71000,True,9,5.0,Lisa Simpson,Simpson Home,"""This includes feeding; bathing; cleaning of droppings and barfings; and, when the time comes, burying or flushing.""",this includes feeding bathing cleaning of droppings and barfings and when the time comes burying or flushing,17.0
9558,152184,545,20,"Lisa Simpson: Oh, my God -- I'm getting a guinea pig! Thank you thank you thank you thank you thank you!",96000,True,9,5.0,Lisa Simpson,Simpson Home,"Oh, my God -- I'm getting a guinea pig! Thank you thank you thank you thank you thank you!",oh my god -- im getting a guinea pig thank you thank you thank you thank you thank you,19.0
9559,152190,545,26,Lisa Simpson: This one whistled at me!,133000,True,9,4315.0,Lisa Simpson,GUINEA PIG RESCUE,This one whistled at me!,this one whistled at me,5.0
9560,152192,545,28,"Lisa Simpson: Oh, but that orange guy looks like a pumpkin! (GASPS) But this fella is so fuzzy!",137000,True,9,4315.0,Lisa Simpson,GUINEA PIG RESCUE,"Oh, but that orange guy looks like a pumpkin! But this fella is so fuzzy!",oh but that orange guy looks like a pumpkin but this fella is so fuzzy,15.0
9561,152224,545,60,"Lisa Simpson: I'm sorry, Mom.",290000,True,9,5.0,Lisa Simpson,Simpson Home,"I'm sorry, Mom.",im sorry mom,3.0
9562,152194,545,30,"Lisa Simpson: This one's nibbling a sunflower seed! (SEES ANOTHER ONE) Look at that hair -- Oh, I just wanna comb it forever! (RE: ANOTHER ONE)(GASPS) Have you seen a pinker nose? (RE: ANOTHER ONE) (EXCITED GASP) I have now!",147000,True,9,4315.0,Lisa Simpson,GUINEA PIG RESCUE,"This one's nibbling a sunflower seed! Look at that hair -- Oh, I just wanna comb it forever! Have you seen a pinker nose? I have now!",this ones nibbling a sunflower seed look at that hair -- oh i just wanna comb it forever have you seen a pinker nose i have now,27.0
9563,152197,545,33,"Lisa Simpson: That one's fur looks like a tuxedo! A Band-Aid on its tail, awww! (LOSING IT) Albino!",162000,True,9,4315.0,Lisa Simpson,GUINEA PIG RESCUE,"That one's fur looks like a tuxedo! A Band-Aid on its tail, awww! Albino!",that ones fur looks like a tuxedo a band-aid on its tail awww albino,14.0
9564,152198,545,34,"Lisa Simpson: (QUICKLY) I'm definitely getting this one. Oh, but I forgot about this one! Oh my God I never even saw this one! (THEN: VARIOUS AWWS)",171000,True,9,4315.0,Lisa Simpson,GUINEA PIG RESCUE,"I'm definitely getting this one. Oh, but I forgot about this one! Oh my God I never even saw this one!",im definitely getting this one oh but i forgot about this one oh my god i never even saw this one,21.0
9565,152199,545,35,"Lisa Simpson: (QUICKLY) Maybe I should get that sick one. If I don't, no one else will. Bart, list your top five, best to worst. No, no, no, no -- worst to best!",179000,True,9,4315.0,Lisa Simpson,GUINEA PIG RESCUE,"Maybe I should get that sick one. If I don't, no one else will. Bart, list your top five, best to worst. No, no, no, no -- worst to best!",maybe i should get that sick one if i dont no one else will bart list your top five best to worst no no no no -- worst to best,30.0
9566,152200,545,36,Lisa Simpson: I just wish the grey one had the brown one's personality!,188000,True,9,4315.0,Lisa Simpson,GUINEA PIG RESCUE,I just wish the grey one had the brown one's personality!,i just wish the grey one had the brown ones personality,11.0
